mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_DT__alpha,param_DT__class_weight,param_DT__criterion,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.044202423095703124,0.0012000560760498046,0.8931693107787222,0.9780671114257226,-1,balanced,gini,"{'DT__alpha': -1, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",20,0.8863453289566424,0.9791556145004421,0.9149808197052294,0.9749718350305948,0.8900767211790834,0.9798493450263978,0.9019785988289926,0.9788884225408115,0.8724434985304549,0.9774703400303661,0.004445462062272898,0.0004001379119606201,0.014411390636170297,0.0017304692750447143
0.039002084732055665,0.0010001182556152344,0.8976492712929081,0.9807022205800955,-1,balanced,entropy,"{'DT__alpha': -1, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",8,0.8891042551906075,0.977553050397878,0.9117302644861699,0.9813028783494222,0.8907631738340401,0.9783715125140825,0.9064203513022411,0.9837902317259053,0.8902300597952771,0.9824934299131892,0.004147631542968698,1.784161275279017e-07,0.009494361055409961,0.0023855609987173273
0.1148064136505127,0.0014002799987792968,0.8975884037830534,0.962568835203958,-0.001,balanced,gini,"{'DT__alpha': -0.001, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",11,0.8868336790382019,0.9623057976506254,0.9164445790430041,0.9589321610815348,0.8862305673329296,0.9617177317811306,0.914021804966687,0.964971614128874,0.8844076213641431,0.9649168713776248,0.013060641876988173,0.0004898429878647236,0.014449355896401957,0.002249692641157133
0.09580564498901367,0.001200103759765625,0.9034299089404942,0.9650044302881511,-0.001,balanced,entropy,"{'DT__alpha': -0.001, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",5,0.8907706869122178,0.9595459138562586,0.9284877851806985,0.9713026574477014,0.9008378760347266,0.9550707990015243,0.8991419341813044,0.9708343457995537,0.8979223674875848,0.9682684353357176,0.003763234488274531,0.00039999486081696955,0.01299071347250323,0.006523522688698513
0.10380582809448242,0.001400136947631836,0.8975884037830534,0.962568835203958,-0.00031622776601683794,balanced,gini,"{'DT__alpha': -0.00031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",11,0.8868336790382019,0.9623057976506254,0.9164445790430041,0.9589321610815348,0.8862305673329296,0.9617177317811306,0.914021804966687,0.964971614128874,0.8844076213641431,0.9649168713776248,0.012513137094818324,0.0004899597886342959,0.014449355896401957,0.002249692641157133
0.07860445976257324,0.0012000083923339843,0.9034299089404942,0.9650044302881511,-0.00031622776601683794,balanced,entropy,"{'DT__alpha': -0.00031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",5,0.8907706869122178,0.9595459138562586,0.9284877851806985,0.9713026574477014,0.9008378760347266,0.9550707990015243,0.8991419341813044,0.9708343457995537,0.8979223674875848,0.9682684353357176,0.002416852356188954,0.0004000425445315194,0.01299071347250323,0.006523522688698513
0.09800567626953124,0.0012000560760498046,0.8947903987517192,0.9645102328763959,-0.01,balanced,gini,"{'DT__alpha': -0.01, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",18,0.8926385001107598,0.9718911835291146,0.9143852210781345,0.9680730742892487,0.8900767211790834,0.9798493450263978,0.9020290732889159,0.9411319004175043,0.8747947704469444,0.9616056611197141,0.010602561958684184,0.000400018706226792,0.013133288928150025,0.013095370164065786
0.0786043643951416,0.0014000415802001953,0.8967784702555689,0.976512560488348,-0.01,balanced,entropy,"{'DT__alpha': -0.01, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",13,0.8810288579656443,0.9643536061639509,0.9117302644861699,0.9813028783494222,0.8907631738340401,0.9783715125140825,0.9064203513022411,0.9837902317259053,0.8939697983176245,0.9747445736883787,0.0021541842921862044,0.0004899403160383116,0.011036463736403764,0.006787242357153856
0.09420533180236816,0.0010000705718994141,0.8990485158736646,0.9687541511895532,-0.0031622776601683794,balanced,gini,"{'DT__alpha': -0.0031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",7,0.8913597277322431,0.9637125805229255,0.9182313749242883,0.9672115575780333,0.8905814657783163,0.9749232366520136,0.912144155057541,0.9730764982659216,0.8829127394344785,0.9648468829288716,0.006046900046564439,1.1680077279964343e-07,0.013640652734968584,0.004467752786123325
0.07900462150573731,0.0010000705718994141,0.9040148242735317,0.973911902090167,-0.0031622776601683794,balanced,entropy,"{'DT__alpha': -0.0031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",4,0.8953974263447249,0.9668640267778199,0.9259236826165962,0.9724601824648214,0.8977690288713911,0.9765004749387,0.9044518473652333,0.9804899600167885,0.896533900881727,0.973244866252705,0.0014142796514450343,1.1680077279964343e-07,0.011396939887908875,0.004520985038144084
0.10060591697692871,0.0009999752044677734,0.8931693107787222,0.9780671114257226,-0.1,balanced,gini,"{'DT__alpha': -0.1, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",20,0.8863453289566424,0.9791556145004421,0.9149808197052294,0.9749718350305948,0.8900767211790834,0.9798493450263978,0.9019785988289926,0.9788884225408115,0.8724434985304549,0.9774703400303661,0.017142783218002375,9.536743164062499e-08,0.014411390636170297,0.0017304692750447143
0.0996056079864502,0.0010000705718994141,0.8976492712929081,0.9807022205800955,-0.1,balanced,entropy,"{'DT__alpha': -0.1, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",8,0.8891042551906075,0.977553050397878,0.9117302644861699,0.9813028783494222,0.8907631738340401,0.9783715125140825,0.9064203513022411,0.9837902317259053,0.8902300597952771,0.9824934299131892,0.008381379273118694,1.1680077279964343e-07,0.009494361055409961,0.0023855609987173273
0.09360532760620117,0.0010001182556152344,0.8931693107787222,0.9780671114257226,-0.0316227766016838,balanced,gini,"{'DT__alpha': -0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",20,0.8863453289566424,0.9791556145004421,0.9149808197052294,0.9749718350305948,0.8900767211790834,0.9798493450263978,0.9019785988289926,0.9788884225408115,0.8724434985304549,0.9774703400303661,0.0052385378213760094,1.784161275279017e-07,0.014411390636170297,0.0017304692750447143
0.07840437889099121,0.001200103759765625,0.8976492712929081,0.9807022205800955,-0.0316227766016838,balanced,entropy,"{'DT__alpha': -0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",8,0.8891042551906075,0.977553050397878,0.9117302644861699,0.9813028783494222,0.8907631738340401,0.9783715125140825,0.9064203513022411,0.9837902317259053,0.8902300597952771,0.9824934299131892,0.0030066570440140388,0.00040011410206865087,0.009494361055409961,0.0023855609987173273
0.0916053295135498,0.0012000083923339843,0.8956743814785328,0.9398503340109393,0,balanced,gini,"{'DT__alpha': 0, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",14,0.8801377449302213,0.940968801313629,0.9125075711689886,0.9380414853431707,0.8856349687058349,0.935308931056573,0.9207046234605292,0.9440301309947206,0.8793858315597446,0.940902321346603,0.004176326888752316,0.00040004254453151935,0.017420251854066128,0.0029571818876770236
0.07940464019775391,0.0014000415802001953,0.9058239639004141,0.9442110621034571,0,balanced,entropy,"{'DT__alpha': 0, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",1,0.8966761987232414,0.941704559808008,0.9202907328891582,0.9450639510481786,0.9000100948919848,0.9325498685634761,0.9063294972743793,0.9507565883938236,0.9058275058275057,0.9509803427037989,0.0018547640951767546,0.0004899403160383116,0.008088950518580261,0.00680676843076151
0.09760551452636719,0.0012000560760498046,0.8247570158219321,0.8344242964651482,0.0316227766016838,balanced,gini,"{'DT__alpha': 0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",26,0.8385121936484281,0.8585117468738159,0.8235614778921867,0.8300868143762838,0.8172420755097921,0.8330181802116237,0.8540985261457703,0.8551613687070622,0.7902959359481099,0.7953433721569558,0.004543443935104197,0.000400018706226792,0.021419843882995834,0.02262008395620446
0.07900438308715821,0.0009999752044677734,0.8311699147689147,0.832842636074334,0.0316227766016838,balanced,entropy,"{'DT__alpha': 0.0316227766016838, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",25,0.8374196991360734,0.8584470127573577,0.8381990712699373,0.8240517793633612,0.8117807389460933,0.8300139168084119,0.8434181304260046,0.8227462501932891,0.8250126684909292,0.8289542212492498,0.0008944689888906716,9.536743164062499e-08,0.011422269793259365,0.0130990205544943
0.09100522994995117,0.0010000705718994141,0.7922177980629174,0.7933199887040859,0.1,balanced,gini,"{'DT__alpha': 0.1, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",27,0.7802777050566888,0.7961601616774031,0.7934282253179892,0.7932161081534824,0.7912275388653343,0.7931189113963198,0.7974560872198667,0.7922065872893149,0.7987280835106922,0.7918981750039094,0.0037418959551453012,1.1680077279964343e-07,0.006557295485755401,0.0015085769903639245
0.0778043270111084,0.0010001182556152344,0.7922177980629174,0.7933199887040859,0.1,balanced,entropy,"{'DT__alpha': 0.1, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",27,0.7802777050566888,0.7961601616774031,0.7934282253179892,0.7932161081534824,0.7912275388653343,0.7931189113963198,0.7974560872198667,0.7922065872893149,0.7987280835106922,0.7918981750039094,0.001720584257826288,9.536743164062499e-08,0.006557295485755401,0.0015085769903639245
0.11060633659362792,0.0014000415802001953,0.8954218903017707,0.9119389113350399,0.0031622776601683794,balanced,gini,"{'DT__alpha': 0.0031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",17,0.8954981170831906,0.9200644183402803,0.9109529578033516,0.9201617000596433,0.8752877044215628,0.9064392851620315,0.913930950938825,0.9120590249398043,0.881417857504814,0.9009701281734401,0.017072684794426477,0.0004899403160383116,0.015394798182478622,0.007539398356218587
0.08180451393127441,0.0010001182556152344,0.89422189031113,0.9213653521703049,0.0031622776601683794,balanced,entropy,"{'DT__alpha': 0.0031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",19,0.8807418893610166,0.9222543261336367,0.9021603068847164,0.9200092778722744,0.8750151423379772,0.902571296030396,0.9205229154048051,0.9358766484790917,0.8926877470355732,0.926115212336126,0.007935185087669425,9.536743164062499e-08,0.016174078471292104,0.01085342941706051
0.09200530052185059,0.0010000705718994141,0.8523175636679577,0.8627101600011278,0.01,balanced,gini,"{'DT__alpha': 0.01, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",24,0.854360915882957,0.8671766451938865,0.8791338582677166,0.8864852327199627,0.8274984857662022,0.8390311250524641,0.8686553603876439,0.8662174998343238,0.8319043275565013,0.8546402972050017,0.005899476649075712,1.1680077279964343e-07,0.020110986130861343,0.015641767081227623
0.07700438499450683,0.0012000560760498046,0.8711472631183302,0.8866011629175524,0.01,balanced,entropy,"{'DT__alpha': 0.01, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",23,0.8676369897496828,0.8855879752431478,0.8941045830809611,0.8999116393116702,0.8597718554411469,0.8938302149373744,0.8592267312739754,0.8629238551768319,0.8750076010945577,0.8907521299187378,0.002191014379512827,0.000400018706226792,0.012851130230823085,0.012714558215690676
0.09320530891418458,0.0012000560760498046,0.8956743814785328,0.9398503340109393,0.00031622776601683794,balanced,gini,"{'DT__alpha': 0.00031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",14,0.8801377449302213,0.940968801313629,0.9125075711689886,0.9380414853431707,0.8856349687058349,0.935308931056573,0.9207046234605292,0.9440301309947206,0.8793858315597446,0.940902321346603,0.003919488400548674,0.000400018706226792,0.017420251854066128,0.0029571818876770236
0.0796043872833252,0.0010000705718994141,0.9058239639004141,0.9442110621034571,0.00031622776601683794,balanced,entropy,"{'DT__alpha': 0.00031622776601683794, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",1,0.8966761987232414,0.941704559808008,0.9202907328891582,0.9450639510481786,0.9000100948919848,0.9325498685634761,0.9063294972743793,0.9507565883938236,0.9058275058275057,0.9509803427037989,0.0018548258030010084,1.1680077279964343e-07,0.008088950518580261,0.00680676843076151
0.093605375289917,0.0012000083923339843,0.8956743814785328,0.9398503340109393,0.001,balanced,gini,"{'DT__alpha': 0.001, 'DT__class_weight': 'balanced', 'DT__criterion': 'gini'}",14,0.8801377449302213,0.940968801313629,0.9125075711689886,0.9380414853431707,0.8856349687058349,0.935308931056573,0.9207046234605292,0.9440301309947206,0.8793858315597446,0.940902321346603,0.005161723195340201,0.00040004254453151935,0.017420251854066128,0.0029571818876770236
0.08200483322143555,0.0009999752044677734,0.9058239639004141,0.9442110621034571,0.001,balanced,entropy,"{'DT__alpha': 0.001, 'DT__class_weight': 'balanced', 'DT__criterion': 'entropy'}",1,0.8966761987232414,0.941704559808008,0.9202907328891582,0.9450639510481786,0.9000100948919848,0.9325498685634761,0.9063294972743793,0.9507565883938236,0.9058275058275057,0.9509803427037989,0.002966730541015895,9.536743164062499e-08,0.008088950518580261,0.00680676843076151
