mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.018000173568725585,0.11000018119812012,0.9026019945296552,0.9993449994373094,manhattan,1,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",22,0.9036591014358498,0.9990147783251231,0.9036745406824147,0.9996796925048046,0.8821118514031899,0.9990147783251233,0.9141126589945489,1.0,0.9094608290260464,0.9990157480314962,0.003999972344510646,0.006324473894465776,0.01096887860085062,0.00041654378897093515
0.02160015106201172,0.11680040359497071,0.9026019945296552,0.9993449994373094,manhattan,1,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 1, 'KNN__weights': 'distance'}",22,0.9036591014358498,0.9990147783251231,0.9036745406824147,0.9996796925048046,0.8821118514031899,0.9990147783251233,0.9141126589945489,1.0,0.9094608290260464,0.9990157480314962,0.004270816516321419,0.010997875322838739,0.01096887860085062,0.00041654378897093515
0.016199922561645506,0.12980036735534667,0.8802136201133561,0.9192368675989699,manhattan,4,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",48,0.893413818796947,0.9157809144878111,0.8869674944478094,0.9189622037155668,0.845628911770644,0.9207117453444962,0.8951645467393499,0.9207360445337869,0.879872301611432,0.9199934299131892,0.005075564847379832,0.006079236956219323,0.018110103293526407,0.0018446807060739409
0.018000125885009766,0.1360002040863037,0.9138498887386801,0.9993105387688608,manhattan,4,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 4, 'KNN__weights': 'distance'}",6,0.9107426948869242,0.9990147783251231,0.9180496668685647,0.9995073891625614,0.8905814657783161,0.9990147783251233,0.9328386836260851,1.0,0.9170467213945476,0.9990157480314962,0.004000067714784384,0.017435628374532542,0.01370770214061281,0.00039394337809887866
0.01599993705749512,0.13440027236938476,0.8989256316749267,0.9234585195828527,manhattan,7,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",25,0.9084721187345188,0.9213417329796639,0.8988693720977186,0.9187390929775341,0.856248738138502,0.9278026905829598,0.9254694124772868,0.9243544147208907,0.9055640012161751,0.9250546666532155,0.004899033214501993,0.005425962865310856,0.02307019357445457,0.0031297254912592003
0.018000030517578126,0.13660006523132323,0.9171658419633202,0.9993105387688608,manhattan,7,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 7, 'KNN__weights': 'distance'}",1,0.9170358660410414,0.9990147783251231,0.9146174035937816,0.9995073891625614,0.8889359983848174,0.9990147783251233,0.9438724005653139,1.0,0.921374277896017,0.9990157480314962,0.003999900817871094,0.004270785248454571,0.01751775802136528,0.00039394337809887866
0.015999984741210938,0.1418006420135498,0.8729245711115907,0.8949191661375261,manhattan,10,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",65,0.8801226413194514,0.889102564102564,0.8757520694528569,0.8939870551591597,0.8285079749646679,0.8994057743709822,0.9050070664243893,0.8915968985398397,0.8752254991385425,0.9005035385150847,0.00489897481585607,0.007277829394453809,0.024768100383278074,0.0044057694082080285
0.02000002861022949,0.14040026664733887,0.9157676117372635,0.9993105387688608,manhattan,10,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 10, 'KNN__weights': 'distance'}",2,0.9201824516181,0.9990147783251231,0.9125580456289117,0.9995073891625614,0.8889359983848174,0.9990147783251233,0.9430950938824956,1.0,0.9140569575352183,0.9990157480314962,0.006324624683615062,0.010983654682067688,0.017317453278709132,0.00039394337809887866
0.019999980926513672,0.1486001968383789,0.8805698506601309,0.8976908054111975,manhattan,13,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",47,0.8940028596169725,0.8906277630415561,0.879002624671916,0.8964987077249329,0.8540985261457703,0.9075084494908215,0.8958509993943066,0.8904879719013012,0.879872301611432,0.9033311348973755,0.0,0.021813789311513378,0.014952675141728067,0.006802763070503885
0.02199997901916504,0.1520002841949463,0.9090340213595681,0.9993105387688608,manhattan,13,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 13, 'KNN__weights': 'distance'}",14,0.9149666713655678,0.9990147783251231,0.9124671916010498,0.9995073891625614,0.8855037351100344,0.9990147783251233,0.9273470623864324,1.0,0.9048697679132461,0.9990157480314962,0.003999876977079031,0.021354296914902166,0.013808646342557653,0.00039394337809887866
0.02000002861022949,0.14880037307739258,0.8596372426322952,0.8752192605789212,manhattan,16,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",81,0.874906861066919,0.866739295187571,0.8500706642438927,0.874775232499061,0.8271350696547547,0.8815480792595376,0.876075105996366,0.8743555192294947,0.8699908786865308,0.8786781767189416,9.5367431640625e-08,0.0156254786284442,0.0187545655477722,0.0049974207317119755
0.026000118255615233,0.14400029182434082,0.9063953442546111,0.9993105387688608,manhattan,16,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 16, 'KNN__weights': 'distance'}",18,0.9162454437440843,0.9990147783251231,0.9078437310720775,0.9995073891625614,0.8828487785180699,0.9990147783251233,0.929911164950535,1.0,0.8950947603121516,0.9990157480314962,0.004898994281684603,0.01854722958694481,0.01633531404634191,0.00039394337809887866
0.01599993705749512,0.13860030174255372,0.8629620360712348,0.8807650212713014,manhattan,19,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",77,0.8782548281209095,0.8742768725527347,0.8540076721179082,0.8746272283461086,0.8390369473046639,0.8907110826393337,0.8709469008681607,0.8793059267931699,0.8725549812506334,0.8849039960251606,0.004899033214501993,0.0027998447438515235,0.014439272239654573,0.006292102688809972
0.02000007629394531,0.16060028076171876,0.9009982623094156,0.9993105387688608,manhattan,19,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 19, 'KNN__weights': 'distance'}",24,0.9051241516805284,0.9990147783251231,0.9012517666060974,0.9995073891625614,0.884221683827983,0.9990147783251233,0.914163133454472,1.0,0.9002229654403567,0.9990157480314962,1.1680077279964342e-07,0.025088770667370447,0.009720917964742086,0.00039394337809887866
0.018600034713745116,0.15220022201538086,0.8501408794941823,0.8660799835291073,manhattan,22,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",85,0.8754959018869444,0.8588101553618795,0.8421057944679993,0.8648501181824204,0.8185746012517666,0.8685435949546048,0.8571673733091056,0.8713755550155736,0.8573325225499137,0.8668204941310589,0.004454259057032382,0.014675183026704484,0.019004625571087817,0.004219568341139144
0.02000007629394531,0.14600014686584473,0.8959955746857066,0.9993105387688608,manhattan,22,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 22, 'KNN__weights': 'distance'}",26,0.9044344201220371,0.9990147783251231,0.8861901877649909,0.9995073891625614,0.8828487785180699,0.9990147783251233,0.9121946295174642,1.0,0.8942941116854161,0.9990157480314962,0.006324624687569621,0.004899013747899913,0.011005529645002043,0.00039394337809887866
0.02200002670288086,0.14200024604797362,0.8521480026671597,0.8679066072257733,manhattan,25,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",82,0.8781541373824435,0.8595222306429202,0.8427922471229558,0.8661799465417835,0.8186654552796285,0.8743069208509134,0.8663234403391883,0.8707349400251827,0.8547684199858113,0.8687889980680666,0.004000091552734375,0.007483396845346342,0.020463525242514685,0.004960266571942758
0.017999982833862303,0.1644002914428711,0.8944204912394651,0.9993105387688608,manhattan,25,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 25, 'KNN__weights': 'distance'}",27,0.9004974122480214,0.9990147783251231,0.8855037351100344,0.9995073891625614,0.8763476680799515,0.9990147783251233,0.9134766807995155,1.0,0.8962703962703963,0.9990157480314962,0.0039999961853027345,0.02274733078297644,0.012725383956228301,0.00039394337809887866
0.021800136566162108,0.15200018882751465,0.8420823556113056,0.8537642144492855,manhattan,28,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",95,0.8617163743278893,0.8413966780346092,0.8315768221280032,0.853668073074289,0.817797294568948,0.8635688882016391,0.8557944679991926,0.8608098257085424,0.8434985304550521,0.8493776072273477,0.003600192071191499,0.009797978830237381,0.015976533866391612,0.007974707373421897
0.018000078201293946,0.1444002628326416,0.8921551348884397,0.9993105387688608,manhattan,28,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 28, 'KNN__weights': 'distance'}",29,0.9024659161850292,0.9990147783251231,0.886099333737129,0.9995073891625614,0.8749747627700383,0.9990147783251233,0.9108217242075509,1.0,0.886388973345495,0.9990157480314962,0.003999924660794838,0.0046303081033279535,0.01280588734283862,0.00039394337809887866
0.019999933242797852,0.15460028648376464,0.8444495741656459,0.8532258326571034,manhattan,31,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",92,0.8708691624544374,0.8407556523935834,0.8315768221280032,0.8565000331352579,0.8053906723198061,0.8599726081866178,0.8649505350292753,0.8550707990015243,0.8494273842099928,0.8538300705685332,0.006324549291287355,0.01444440666132294,0.023813498522836415,0.006565268751348111
0.018000030517578126,0.1500001907348633,0.8918420069840509,0.9993105387688608,manhattan,31,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 31, 'KNN__weights': 'distance'}",31,0.8991179491310388,0.9990147783251231,0.8834443771451644,0.9995073891625614,0.8768524126791842,0.9990147783251233,0.9088532202705432,1.0,0.8909293604945779,0.9990157480314962,0.003999900817871094,0.008944263380839394,0.011299935133710895,0.00039394337809887866
0.01599993705749512,0.15360031127929688,0.8343254622605032,0.8397036087174999,manhattan,34,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",97,0.8629951467064059,0.8354616647720097,0.8125782354128812,0.8374119154388211,0.7955481526347669,0.8510570147341447,0.8563900666262871,0.8424109213810775,0.8440863484341746,0.8321765272614466,0.004899033214501993,0.004454359689184295,0.026007008544051444,0.006574682833467161
0.02200002670288086,0.15600018501281737,0.8895952314374824,0.9993105387688608,manhattan,34,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 34, 'KNN__weights': 'distance'}",34,0.8971494451940311,0.9990147783251231,0.8814758732081567,0.9995073891625614,0.8755703613971331,0.9990147783251233,0.9029477084595194,1.0,0.8908229451707711,0.9990157480314962,0.0039998531355764115,0.012000179290771483,0.009995692055561209,0.00039394337809887866
0.01659998893737793,0.16100025177001953,0.8327689477724063,0.8401813511141333,manhattan,37,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",98,0.8590581388323901,0.8346485411140583,0.8184837472239047,0.8394066579778654,0.7975166565717746,0.8520665355983124,0.8439834443771451,0.8439130530826835,0.8447805817371035,0.8308719677977472,0.00427085670619596,0.02009976528705629,0.021949059089942116,0.007389992740033927
0.02000007629394531,0.14860024452209472,0.8847326398244105,0.9993105387688608,manhattan,37,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 37, 'KNN__weights': 'distance'}",40,0.8912439333830073,0.9990147783251231,0.875570361397133,0.9995073891625614,0.8741974560872199,0.9990147783251233,0.8898546335554212,1.0,0.8927992297557514,0.9990157480314962,1.1680077279964342e-07,0.004454289031859845,0.008106835050135049,0.00039394337809887866
0.019999980926513672,0.15800027847290038,0.8241997013139991,0.8271879702983922,manhattan,40,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",99,0.8472471152103429,0.8154130352406214,0.8020492630728852,0.8242837261702268,0.7928931960428024,0.8413771013276193,0.842610539067232,0.8287901212750447,0.8361812100942536,0.8260758674784487,0.006324473895544318,0.0097979885622089,0.022293675686942772,0.008393078450358901
0.017999982833862303,0.1526003360748291,0.8827630527202942,0.9993105387688608,manhattan,40,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 40, 'KNN__weights': 'distance'}",45,0.8885856978875082,0.9990147783251231,0.8736018574601252,0.9995073891625614,0.867009892994145,0.9990147783251233,0.8931051887744802,1.0,0.8915171784737003,0.9990157480314962,0.0039999961853027345,0.008187794045789823,0.010483519249489771,0.00039394337809887866
0.018000030517578126,0.1538003921508789,0.8215808060365443,0.8263360223713635,manhattan,43,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",100,0.8433101073363272,0.8119647593785525,0.8000807591358773,0.8237911153327883,0.791611144760751,0.8438401555148115,0.8347365233192005,0.8278048996001679,0.8381574946792337,0.8242791820304973,0.003999900817871094,0.00785899900063936,0.02135772055549219,0.010254683041890648
0.016000032424926758,0.15800032615661622,0.8801428840262303,0.9993105387688608,manhattan,43,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 43, 'KNN__weights': 'distance'}",49,0.8866171939505004,0.9990147783251231,0.8696648495861095,0.9995073891625614,0.867009892994145,0.9990147783251233,0.8878861296184132,1.0,0.8895408938887199,0.9990157480314962,0.004898916413729208,0.01326655839607062,0.009719976656324689,0.00039394337809887866
0.017999982833862303,0.15600013732910156,0.8119647074330159,0.8172980815441508,manhattan,46,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",102,0.8295305797772722,0.7991568776051533,0.7915202907328892,0.8147518169166537,0.783050676357763,0.836106386268749,0.8333636180092873,0.8187656011840332,0.8223472179993919,0.8177097257461651,0.0039999961853027345,0.007999956608307105,0.020632871260594716,0.011761480649691831
0.018000030517578126,0.15500030517578126,0.8771092900259484,0.9993105387688608,manhattan,46,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 46, 'KNN__weights': 'distance'}",56,0.8826801860764847,0.9990147783251231,0.8676963456491015,0.9995073891625614,0.867009892994145,0.9990147783251233,0.8825762164344841,1.0,0.8855883247187594,0.9990157480314962,0.004000020028226453,0.008944263380839394,0.008041816869987138,0.00039394337809887866
0.015999984741210938,0.16380033493041993,0.8131659324666088,0.8170511821816719,manhattan,49,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",101,0.8314990837142798,0.8024567386636352,0.7915202907328892,0.8147761161059442,0.7863920856046841,0.8313525812366077,0.8333636180092873,0.8181249861936425,0.8230414513023208,0.8185454887085303,0.004898974813535444,0.02550607088169055,0.020136136440151317,0.00923135666336151
0.02000002861022949,0.15620031356811523,0.8738208178322932,0.9993105387688608,manhattan,49,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 49, 'KNN__weights': 'distance'}",62,0.8754959018869444,0.9990147783251231,0.8682919442761964,0.9995073891625614,0.8591358772461135,0.9990147783251233,0.8806077124974764,1.0,0.8855883247187594,0.9990157480314962,9.5367431640625e-08,0.005075515993003505,0.009309643622052036,0.00039394337809887866
0.017999982833862303,0.11400012969970703,0.8899836981921846,0.9993449994373094,euclidean,1,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",32,0.8973659302817327,0.9990147783251231,0.8966686856450637,0.9996796925048046,0.8576620230163536,0.9990147783251233,0.8992327882091663,1.0,0.8989915881220228,0.9990157480314962,0.004000115395658068,0.007999992372026556,0.01618964772542276,0.00041654378897093515
0.020200061798095702,0.1262002944946289,0.8899836981921846,0.9993449994373094,euclidean,1,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'distance'}",32,0.8973659302817327,0.9990147783251231,0.8966686856450637,0.9996796925048046,0.8576620230163536,0.9990147783251233,0.8992327882091663,1.0,0.8989915881220228,0.9990157480314962,0.006645345565545878,0.01377547516398797,0.01618964772542276,0.00041654378897093515
0.024000072479248048,0.14600028991699218,0.8766073176175828,0.9226398182790998,euclidean,4,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",58,0.8928247779769217,0.9213954149298978,0.8837169392287503,0.9249221321434093,0.8294669897032104,0.9250701362963618,0.8961235614778922,0.9232476970995606,0.8808857808857807,0.9185637109262688,0.004898896947127132,0.007999968529280468,0.024229454175987493,0.0024350815077906936
0.02000002861022949,0.14220027923583983,0.9059254421584221,0.9993105387688608,euclidean,4,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 4, 'KNN__weights': 'distance'}",19,0.9096653039853394,0.9990147783251231,0.9142035130224107,0.9995073891625614,0.8762971936200283,0.9990147783251233,0.9233595800524935,1.0,0.9060960778352082,0.9990157480314962,9.5367431640625e-08,0.007704595933607771,0.015901862085108773,0.00039394337809887866
0.02199997901916504,0.17200040817260742,0.8919675259893811,0.9183240975965121,euclidean,7,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",30,0.8978542803632922,0.9185218517115067,0.9048657379366041,0.9152863990810487,0.8447102766000404,0.9243522057036826,0.9128306077124975,0.917749453268241,0.8995794061011452,0.9157105782180816,0.007483307636902781,0.02399996916481334,0.024196851474808413,0.003248553707668281
0.02000002861022949,0.15440020561218262,0.9105446015612607,0.9993105387688608,euclidean,7,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'distance'}",12,0.9070070684898404,0.9990147783251231,0.9224914193418131,0.9995073891625614,0.8768019382192611,0.9990147783251233,0.9272057338986474,1.0,0.9192358366271409,0.9990157480314962,9.5367431640625e-08,0.004630250433449105,0.018148503850152802,0.00039394337809887866
0.018000125885009766,0.16280021667480468,0.8875807443053907,0.9059695527273565,euclidean,10,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",38,0.900799484463419,0.9008415435139573,0.8909953563496871,0.905929002186927,0.836745406824147,0.9155360180255806,0.9054613365636989,0.9022819147761161,0.9039069626026147,0.9052592851342014,0.003999948503008018,0.014119514975895074,0.02591040186647,0.005136507273517234
0.024000072479248048,0.15000014305114745,0.9142904544397373,0.9993105387688608,euclidean,10,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 10, 'KNN__weights': 'distance'}",4,0.9212749461304548,0.9990147783251231,0.9094891984655764,0.9995073891625614,0.8833030486573794,0.9990147783251233,0.9265192812436908,1.0,0.9308807134894092,0.9990157480314962,0.0048990916143082435,0.006324549289489806,0.017067417874909348,0.00039394337809887866
0.019000148773193358,0.1768002986907959,0.8889960581732749,0.9055528954321765,euclidean,13,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",35,0.8990323620033429,0.9021409624857901,0.894336765596608,0.9009763856060437,0.8400868160710679,0.9131944597848417,0.9062386432465174,0.9061233957012524,0.9052954292084727,0.9053292735829545,0.006633214501868686,0.021930771865051643,0.024835799275395552,0.004274452284532281
0.02000002861022949,0.17060022354125975,0.9140313079782206,0.9993105387688608,euclidean,13,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 13, 'KNN__weights': 'distance'}",5,0.9147803934994059,0.9990147783251231,0.9205229154048051,0.9995073891625614,0.8865536038764384,0.9990147783251233,0.925923682616596,1.0,0.9223877571703658,0.9990157480314962,0.006324549289489806,0.01553839065606194,0.014204770858471548,0.00039394337809887866
0.02000002861022949,0.16240057945251465,0.8797204461262704,0.8953606860261939,euclidean,16,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",50,0.8995207120849024,0.8932802829354554,0.8817484352917423,0.8908789679471603,0.8315263476680801,0.9019881154874195,0.8917726630325056,0.8965671872583889,0.8940255396777135,0.8940888765025448,9.5367431640625e-08,0.00794014914502835,0.02477505620164614,0.0037791491082291417
0.01900005340576172,0.16240029335021972,0.9146980123021944,0.9993105387688608,euclidean,16,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'distance'}",3,0.9212749461304548,0.9990147783251231,0.9185544114677974,0.9995073891625614,0.8886129618413086,0.9990147783251233,0.9253280839895013,1.0,0.9197172392824566,0.9990157480314962,0.0019998550415039062,0.0068586081238528685,0.013242181413927549,0.00039394337809887866
0.019999933242797852,0.17000045776367187,0.8792851800405029,0.8939729313975455,euclidean,19,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",52,0.8963741265078438,0.8903419856006062,0.8759337775085807,0.8920099847577811,0.8322128003230365,0.8988093397247565,0.8932364223702807,0.8943493339813118,0.898672342150603,0.8943540129232724,0.006324624683615062,0.006324624683974568,0.024857360958223013,0.002853582815784601
0.02200007438659668,0.17440028190612794,0.9120433196376407,0.9993105387688608,euclidean,19,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 19, 'KNN__weights': 'distance'}",9,0.9173379382564391,0.9990147783251231,0.9126488996567736,0.9995073891625614,0.8885221078134464,0.9990147783251233,0.9167676155865134,1.0,0.9249518597344684,0.9990157480314962,0.004000067711942261,0.013305686284692498,0.012412745751153025,0.00039394337809887866
0.018000030517578126,0.17200021743774413,0.8718772343012674,0.8844739966652089,euclidean,22,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",67,0.8942042410939041,0.8817244537072123,0.8706238643246518,0.8812476529192159,0.8257116898849183,0.8896706355342507,0.8865536038764384,0.886566966356668,0.8822742474916389,0.8831602748086982,0.003999900817871094,0.014696872530297746,0.024312233850989986,0.0031962704274217297
0.02000007629394531,0.1774003028869629,0.9125178939705504,0.9993105387688608,euclidean,22,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 22, 'KNN__weights': 'distance'}",7,0.9217632962120144,0.9990147783251231,0.9113668483747225,0.9995073891625614,0.8845850999394307,0.9990147783251233,0.9199273167777104,1.0,0.9249518597344684,0.9990157480314962,1.1680077279964342e-07,0.017036346004826498,0.01467268934677003,0.00039394337809887866
