mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__alpha,param_SVM__gamma_frac,param_SVM__n_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
6.030144929885864,0.044002532958984375,0.7762790134114639,0.782809218545467,0.1,0.2,389,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 0.2, 'SVM__n_iter': 389}",170,0.7958696659081298,0.7869205507136541,0.7799515445184738,0.777127835825841,0.7436906925095903,0.7840751949457686,0.8050878255602667,0.7921336897214429,0.7567345697780481,0.7737888215206283,0.08620098105238837,0.002097738454363339,0.02311369962425626,0.006619625113969517
5.590319871902466,0.046202564239501955,0.8830887295992089,0.8877094552831608,0.1,0.4,389,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 0.4, 'SVM__n_iter': 389}",66,0.8859425660027791,0.8846501199949475,0.8813345447203715,0.8869358722304445,0.86686856450636,0.8964677814840177,0.8811528366646478,0.876491638869867,0.9001672240802676,0.8940018638365272,0.11575297211305553,0.002925848636720123,0.01067049851456556,0.007100704915297024
5.657923650741577,0.05040283203125,0.8856869645465587,0.8901933172818552,0.1,0.6000000000000001,389,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 0.6000000000000001, 'SVM__n_iter': 389}",61,0.8866322975612703,0.8880983958570166,0.8826165960024227,0.8900395414080274,0.8674641631334545,0.8972321014380701,0.8916818090046438,0.879571008858159,0.900060808756461,0.8960255388480027,0.2449078352881274,0.004029993826427921,0.010813116433446871,0.006337271807933842
5.421110057830811,0.05000290870666504,0.8914752426697458,0.8938782785781388,0.1,0.8,389,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 0.8, 'SVM__n_iter': 389}",50,0.8880117606782528,0.8932202854616648,0.885958005249344,0.8946453422872165,0.8688370684433677,0.8989065364819192,0.9099939430648093,0.8858512447811969,0.9046011959055438,0.8967679838786968,0.24291508029695486,0.008462062465725863,0.014628100054656196,0.004451705010967408
5.320104312896729,0.05140290260314941,0.8933076787490151,0.8963063347945894,0.1,1.0,389,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 1.0, 'SVM__n_iter': 389}",45,0.8919487685522686,0.8972085385878491,0.8879265091863517,0.8977247122755084,0.8675550171613164,0.8992511431664052,0.9145265495659197,0.8884623031213412,0.9046011959055438,0.8988849768218435,0.12405447716362253,0.009351453322118461,0.015947363598000492,0.003991889034161865
6.127750492095947,0.060803461074829104,0.8946477731233571,0.8989615061892822,0.1,1.2,389,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 1.2, 'SVM__n_iter': 389}",41,0.88880218297521,0.8983895414929898,0.8918635170603676,0.9023062139654068,0.8689279224712296,0.9041529523514988,0.9151221481930144,0.8909253573085335,0.9085537650755042,0.8990334658279822,0.4882692884976506,0.010998698215876485,0.01622197988185847,0.004539828058414268
6.1653525829315186,0.06380367279052734,0.8941539210055995,0.898315593014059,0.1,1.4000000000000001,389,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 1.4000000000000001, 'SVM__n_iter': 389}",42,0.8901816460921925,0.8991016167740307,0.8918635170603676,0.9002606640305726,0.866363819907127,0.902896021560008,0.9158086008479709,0.8914422673352626,0.9065774804905241,0.8978773953704218,0.6022705778002907,0.012416727181627438,0.016830742480663012,0.003816178280341679
5.4127096176147464,0.04980292320251465,0.8934218025058146,0.8972211296068394,0.1,1.6,389,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 1.6, 'SVM__n_iter': 389}",44,0.8890035644521416,0.8956233421750662,0.8938320209973754,0.9015904923899357,0.8657682212800324,0.9060239899268816,0.9171815061578842,0.8895447215533809,0.9013428600385122,0.893323101988933,0.1741105990963919,0.0017206008860682364,0.01680243563284655,0.00588653489813448
5.592519903182984,0.051202917098999025,0.8930471425070396,0.8968028407029166,0.1,1.8,389,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 1.8, 'SVM__n_iter': 389}",46,0.8896932960106331,0.8962880510294304,0.8945184736523318,0.9001369590669109,0.8632041187159297,0.9058759857739292,0.9164950535029275,0.8913428615608915,0.9013428600385122,0.8903703460834211,0.08462025390636048,0.0044455242774936255,0.017450233435011283,0.005742676630524841
5.515715408325195,0.0582033634185791,0.8956867046799286,0.8983187237038923,0.1,2.0,389,"{'SVM__alpha': 0.1, 'SVM__gamma_frac': 2.0, 'SVM__n_iter': 389}",39,0.8955988078216565,0.8958428066186687,0.8925499697153241,0.9031169232808323,0.8717645871189178,0.9088802491771413,0.9152130022208763,0.891391459939473,0.9033191446234925,0.8923621795033467,0.06857982823659951,0.012040649847548702,0.014293736608086425,0.006695761450201551
5.838134002685547,0.04900274276733398,0.8548653113782487,0.866433249422791,0.03162277660168379,0.2,389,"{'SVM__alpha': 0.03162277660168379, 'SVM__gamma_frac': 0.2, 'SVM__n_iter': 389}",147,0.8611877479509435,0.8624368447644309,0.8614072279426612,0.8542976429786386,0.8194225721784778,0.8580905255251938,0.9126892792247124,0.9208973027899886,0.8195550825985608,0.8364439310557031,0.2199666258586618,0.003949964684119679,0.03443111145122562,0.02863053461358958
5.3643067359924315,0.05680327415466309,0.8880136014371479,0.8952337656892458,0.03162277660168379,0.4,389,"{'SVM__alpha': 0.03162277660168379, 'SVM__gamma_frac': 0.4, 'SVM__n_iter': 389}",56,0.8964748172463096,0.8945797019072882,0.8923682616596003,0.8960745764209502,0.8687462144155058,0.8970354989065364,0.8850898445386634,0.889398926417637,0.8973902908685516,0.8990801247938179,0.16337766208485255,0.00813426337750728,0.010566293039765607,0.0032625398814586245
5.0280876636505125,0.04980278015136719,0.8975637739725338,0.9010524159710794,0.03162277660168379,0.6000000000000001,389,"{'SVM__alpha': 0.03162277660168379, 'SVM__gamma_frac': 0.6000000000000001, 'SVM__n_iter': 389}",35,0.895196044867793,0.9046040166729823,0.8963052695336162,0.9031434314873312,0.8844033918837069,0.9030948331087499,0.9099939430648094,0.8938081247652918,0.9019306780176346,0.9006116738210413,0.032482121569779594,0.006305865916764632,0.008413604215555818,0.003842699309503279
4.875478792190552,0.0474027156829834,0.9033365905640647,0.9037755295969347,0.03162277660168379,0.8,389,"{'SVM__alpha': 0.03162277660168379, 'SVM__gamma_frac': 0.8, 'SVM__n_iter': 389}",22,0.9005125158587913,0.9073102185171151,0.8943367655966082,0.9047935673418895,0.8883403997577228,0.9070843181868387,0.9218049666868565,0.8980936181492855,0.911705685618729,0.9015959257895454,0.07243993617876247,0.0028708037307522043,0.012040633524916468,0.003507514761234545
5.169295692443848,0.05000286102294922,0.9057382897884808,0.9068436061241236,0.03162277660168379,1.0,389,"{'SVM__alpha': 0.03162277660168379, 'SVM__gamma_frac': 1.0, 'SVM__n_iter': 389}",12,0.9012022474172826,0.9086633194391817,0.9035836866545528,0.9087830524199783,0.8857762971936202,0.9118138240296891,0.9237734706238644,0.9005809715257681,0.9143762035066382,0.9043768632060006,0.08293357351061464,0.0020976247903760413,0.012833522780919744,0.0039263542185833744
5.050288820266724,0.05020289421081543,0.9049486777014334,0.9073065077762914,0.03162277660168379,1.2,389,"{'SVM__alpha': 0.03162277660168379, 'SVM__gamma_frac': 1.2, 'SVM__n_iter': 389}",17,0.9005125158587911,0.9065681444991791,0.8997375328083991,0.9106054916167795,0.8838077932566122,0.9137356690008616,0.9270240258429235,0.901738496542888,0.9136819702037092,0.9038847372217487,0.11871319137188543,0.00397020668940783,0.014541499768471695,0.0043697563223490795
5.190696954727173,0.07700438499450683,0.904710646153667,0.9069522279223012,0.03162277660168379,1.4000000000000001,389,"{'SVM__alpha': 0.03162277660168379, 'SVM__gamma_frac': 1.4000000000000001, 'SVM__n_iter': 389}",19,0.9051392552912984,0.9067876089427813,0.9017060367454068,0.909324261635998,0.8799616394104584,0.9147208906757383,0.9270240258429235,0.9036603415140605,0.9097294010337487,0.9002680368429282,0.27951891709706195,0.027973062030780333,0.015131164565745458,0.004929922734370221
5.242099714279175,0.048002767562866214,0.9049870395753218,0.9079327015704676,0.03162277660168379,1.6,389,"{'SVM__alpha': 0.03162277660168379, 'SVM__gamma_frac': 1.6, 'SVM__n_iter': 389}",16,0.9058289868497894,0.9086096374889479,0.9010195840904505,0.9111224016435088,0.878679588128407,0.9152135015131768,0.9277104784978801,0.9054341823322805,0.911705685618729,0.8992837848744243,0.4787704203316441,0.006753128071338311,0.015937110580311897,0.005379383514830118
4.906280565261841,0.048402833938598636,0.9056191679011025,0.9071749418913184,0.03162277660168379,1.8,389,"{'SVM__alpha': 0.03162277660168379, 'SVM__gamma_frac': 1.8, 'SVM__n_iter': 389}",13,0.9148810842378718,0.9069597069597068,0.9017060367454068,0.9106297908060702,0.878679588128407,0.916519030683249,0.9211185140319,0.9060990965119617,0.911705685618729,0.8956670844956041,0.12710100365572777,0.008212652274633121,0.0148606039957767,0.006824698199501739
4.986485242843628,0.04900274276733398,0.903448315393796,0.9063508305246859,0.03162277660168379,2.0,389,"{'SVM__alpha': 0.03162277660168379, 'SVM__gamma_frac': 2.0, 'SVM__n_iter': 389}",21,0.9111454578407877,0.9065618289756221,0.9030789420553199,0.9094457575824514,0.8754290329093479,0.9129470498575184,0.9205229154048051,0.9063199982327863,0.9070588831458397,0.8964795179750513,0.09520927230228134,0.0035215008491259717,0.015159898079045877,0.005487749363970926
5.282302188873291,0.05020294189453125,0.8875930525501977,0.9190530751818647,0.01,0.2,389,"{'SVM__alpha': 0.01, 'SVM__gamma_frac': 0.2, 'SVM__n_iter': 389}",57,0.8926385001107598,0.9239879373500063,0.8916818090046437,0.9063708056285756,0.8864627498485768,0.9310256466897878,0.8726832222895214,0.8995714506616007,0.8945018749366576,0.934309535579353,0.06682588045687304,0.0054187752830436526,0.007917731125067998,0.01371735085183616
5.424710321426391,0.05800328254699707,0.8914579898782945,0.9058388016209644,0.01,0.4,389,"{'SVM__alpha': 0.01, 'SVM__gamma_frac': 0.4, 'SVM__n_iter': 389}",51,0.8882131421551844,0.9104142983453329,0.8943367655966082,0.9024785173076496,0.8811528366646478,0.9071837239612097,0.8891177064405411,0.8990302414455809,0.9044947805817372,0.9100872270450497,0.3326669159958742,0.011454892019934104,0.0077485462789943825,0.004437141135644462
5.022087144851684,0.050002765655517575,0.9051070998426817,0.9125472860582331,0.01,0.6000000000000001,389,"{'SVM__alpha': 0.01, 'SVM__gamma_frac': 0.6000000000000001, 'SVM__n_iter': 389}",15,0.8961878486416819,0.9108295440191994,0.9041792852816477,0.9097439749055644,0.8916818090046438,0.9173319490158828,0.9218049666868565,0.9113455123815414,0.9117056856187292,0.9134854499689782,0.038563289046689354,0.004816981711373747,0.010798780728606358,0.0026842727969809384
4.919881391525268,0.04880280494689941,0.9060679684066334,0.9109802740538949,0.01,0.8,389,"{'SVM__alpha': 0.01, 'SVM__gamma_frac': 0.8, 'SVM__n_iter': 389}",9,0.8937309946231144,0.9091496147530631,0.9114577024025843,0.909766065077647,0.8930547143145571,0.918094059952727,0.9218049666868565,0.9093507698424972,0.9103172190128712,0.9085408606435407,0.04418219107959277,0.003487298518412766,0.011104165720117848,0.0035787592400082975
4.939682531356811,0.05000290870666504,0.9055141009649087,0.9117454835688745,0.01,1.0,389,"{'SVM__alpha': 0.01, 'SVM__gamma_frac': 1.0, 'SVM__n_iter': 389}",14,0.8924522222445979,0.9091732979664013,0.9075206945285686,0.9142503700103822,0.8916818090046438,0.921025425788067,0.929678982434888,0.9115178157237844,0.9062582345191039,0.902760508355738,0.07606379725418413,0.0034642910231749468,0.013789348731473682,0.005996491218676754
4.902680397033691,0.051802968978881835,0.9069493068655496,0.9121799183570788,0.01,1.2,389,"{'SVM__alpha': 0.01, 'SVM__gamma_frac': 1.2, 'SVM__n_iter': 389}",4,0.9009152788126548,0.9108232284956423,0.9114577024025843,0.9159005058649405,0.8898041590954978,0.921886942499282,0.929678982434888,0.9143011774061721,0.9028934833282659,0.8979877375193572,0.04159373434173979,0.0026383370084554335,0.013295187598782118,0.007947671776879687
4.90428056716919,0.05800323486328125,0.905786442421498,0.9118304983409468,0.01,1.4000000000000001,389,"{'SVM__alpha': 0.01, 'SVM__gamma_frac': 1.4000000000000001, 'SVM__n_iter': 389}",11,0.9028837827496626,0.9105500821018062,0.9127397536846356,0.9186352691687467,0.8839895013123361,0.921270626698182,0.929678982434888,0.9149660915858535,0.8996351474612344,0.893730422150146,0.029565132182735685,0.005329396175869961,0.015103157537638358,0.009741715436982422
4.89488000869751,0.05040292739868164,0.9073430964157391,0.9118610654214429,0.01,1.6,389,"{'SVM__alpha': 0.01, 'SVM__gamma_frac': 1.6, 'SVM__n_iter': 389}",3,0.9080995630021951,0.9142715043577113,0.9108621037754897,0.9166140184232033,0.8891177064405411,0.9235127791645497,0.9309610337169393,0.9146214849013674,0.8976588628762541,0.8902855402603822,0.02416420288832658,0.005987076538763673,0.014117840461693404,0.011289698073327161
4.9282818794250485,0.04980287551879883,0.9085266948678058,0.9128060938542772,0.01,1.8,389,"{'SVM__alpha': 0.01, 'SVM__gamma_frac': 1.8, 'SVM__n_iter': 389}",1,0.910068066939203,0.9147641151951498,0.9108621037754897,0.916910026729108,0.8891177064405411,0.9241533941549405,0.9309610337169393,0.9144491815591245,0.9016114320462145,0.8937537516330637,0.05467657300705339,0.0036554059395310433,0.013679098267559657,0.010150160767652081
5.878136205673218,0.0548032283782959,0.9064538035444717,0.910870845873007,0.01,2.0,389,"{'SVM__alpha': 0.01, 'SVM__gamma_frac': 2.0, 'SVM__n_iter': 389}",7,0.9080995630021951,0.9149362132120753,0.9103573591762568,0.9173275309814662,0.8910862103775491,0.9226512624533344,0.9270240258429235,0.9089818639687203,0.8956825782912738,0.8904573587494388,0.7136338409479142,0.0018332408021705573,0.012594336671461107,0.011111011818697917
7.922853231430054,0.07260408401489257,0.8896680601896624,0.9270222856230529,0.0031622776601683794,0.2,389,"{'SVM__alpha': 0.0031622776601683794, 'SVM__gamma_frac': 0.2, 'SVM__n_iter': 389}",55,0.8860432567412447,0.9337691044587598,0.8909953563496872,0.9202147164726412,0.889622451039774,0.9293026132673573,0.880466384009691,0.9115929223088648,0.9012364447147055,0.9402320716076411,0.7959968932902373,0.016020946867926572,0.006829552783990968,0.01009580263619196
6.153351974487305,0.0644035816192627,0.9020896069262189,0.920432885755584,0.0031622776601683794,0.4,389,"{'SVM__alpha': 0.0031622776601683794, 'SVM__gamma_frac': 0.4, 'SVM__n_iter': 389}",24,0.894219344704674,0.9240526714664645,0.9068342418736121,0.9232675782544345,0.8969008681607107,0.9222580573902671,0.9061477892186555,0.9158276082970687,0.9063646498429105,0.9167585133696854,0.7441342780869437,0.006591356959415822,0.005407184785171291,0.003440324826290382
5.522515916824341,0.06220355033874512,0.9063557240978285,0.9206091643141615,0.0031622776601683794,0.6000000000000001,389,"{'SVM__alpha': 0.0031622776601683794, 'SVM__gamma_frac': 0.6000000000000001, 'SVM__n_iter': 389}",8,0.8938316853615804,0.9206454465075156,0.9147082576216435,0.9240296891912787,0.8996466787805372,0.9244737016501359,0.9258328285887343,0.9209503192029866,0.8977652782000608,0.9129466650188905,0.15970188750811803,0.009948371139270835,0.01204084698255231,0.004134398088280065
5.680724954605102,0.060803461074829104,0.9008528991281849,0.9159332453463895,0.0031622776601683794,0.8,389,"{'SVM__alpha': 0.0031622776601683794, 'SVM__gamma_frac': 0.8, 'SVM__n_iter': 389}",28,0.8818343838733713,0.9156830238726791,0.9166767615586515,0.9272813625218139,0.8962144155057541,0.9266915549272129,0.9297698364627498,0.9227241600212066,0.8797658862876253,0.887286125389035,0.7849922315177357,0.010980593027985413,0.019566995851782527,0.014908773277648384
5.728727674484253,0.0630035400390625,0.8993117243191713,0.9109381122198315,0.0031622776601683794,1.0,389,"{'SVM__alpha': 0.0031622776601683794, 'SVM__gamma_frac': 1.0, 'SVM__n_iter': 389}",32,0.8819350746118372,0.9082338638373121,0.9193317181506159,0.920899511807197,0.8931455683424188,0.9287348958448388,0.9322430849989907,0.921542335814796,0.8698844633627243,0.8752799537950133,0.7887606679754253,0.010237721392945664,0.023196258277526884,0.019011689923572214
5.675724601745605,0.0656038761138916,0.9009436969239673,0.9099624396272764,0.0031622776601683794,1.2,389,"{'SVM__alpha': 0.0031622776601683794, 'SVM__gamma_frac': 1.2, 'SVM__n_iter': 389}",26,0.8934440260184867,0.914353606163951,0.9239551786795881,0.9221785327707702,0.8937411669695136,0.9270361616116989,0.9322430849989907,0.9227749674169962,0.8612850917198743,0.8634689301729661,0.9413560808220114,0.029447276508623478,0.025249758604580223,0.023604383268304472
6.504772043228149,0.09780545234680176,0.9009426366914125,0.9076304848468979,0.0031622776601683794,1.4000000000000001,389,"{'SVM__alpha': 0.0031622776601683794, 'SVM__gamma_frac': 1.4000000000000001, 'SVM__n_iter': 389}",27,0.8973810338925025,0.9156356574460023,0.9219866747425802,0.9224988402659655,0.893145568342419,0.9286111908811772,0.933525136281042,0.9212485365260995,0.858614573831965,0.8501581991152452,0.7442650117403747,0.041722433018261576,0.02594938388725875,0.029030521062027644
5.473913049697876,0.06160359382629395,0.9002435624693728,0.9052362279094212,0.0031622776601683794,1.6,389,"{'SVM__alpha': 0.0031622776601683794, 'SVM__gamma_frac': 1.6, 'SVM__n_iter': 389}",29,0.9082002537406608,0.9175413666792979,0.9227639814253988,0.923236652013519,0.8983646274984859,0.9290795025293248,0.932929537653947,0.9206322207249995,0.8388517279821626,0.8356913975999638,0.05334583024177382,0.0026534777371198686,0.03288034308095562,0.03497843184084161
5.346905851364136,0.06000337600708008,0.9010317616336669,0.9018203239613605,0.0031622776601683794,1.8,389,"{'SVM__alpha': 0.0031622776601683794, 'SVM__gamma_frac': 1.8, 'SVM__n_iter': 389}",25,0.9095797168576434,0.9177134646962232,0.9239551786795881,0.921833926086284,0.9023924894003635,0.9267622434778768,0.9322430849989907,0.9200910115089797,0.8368754433971826,0.8227009740374382,0.09875494885701683,0.007589896435582147,0.03371736687987505,0.03967095939714101
5.446111536026001,0.06200351715087891,0.8974256794135533,0.9009828392656505,0.0031622776601683794,2.0,389,"{'SVM__alpha': 0.0031622776601683794, 'SVM__gamma_frac': 2.0, 'SVM__n_iter': 389}",36,0.9058440904605595,0.9152204117721359,0.918917827579245,0.9211425037001036,0.8957096709065214,0.9297709249155051,0.9316474863718959,0.9208288232565331,0.8348991588122022,0.817951532683975,0.10527386976075763,0.006229278647719927,0.0334976533633367,0.041775436250497976
5.78673095703125,0.061203527450561526,0.8951942014031687,0.9538582479031719,0.001,0.2,389,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 0.2, 'SVM__n_iter': 389}",40,0.8881124514167185,0.9551234684855374,0.9060569351907936,0.9507079900152422,0.9021199273167776,0.9561753076056463,0.8877448011306279,0.9499679692504804,0.8919428397689267,0.9573165041589532,0.10742050942016436,0.009724892295278939,0.0075132180043300375,0.002966057244005001
5.329904794692993,0.0586033821105957,0.9064668866344624,0.9345004753467858,0.001,0.4,389,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 0.4, 'SVM__n_iter': 389}",6,0.9013029381557485,0.9347953770367562,0.9153947102766001,0.9439329342375575,0.9146174035937816,0.9478495217477745,0.9230870179689078,0.9311493516534495,0.8778960170264519,0.9147751920583919,0.03922269105927769,0.004176447922970993,0.015900317924658597,0.011554844164799698
5.226098918914795,0.0542029857635498,0.9039752908196255,0.9223656784965135,0.001,0.6000000000000001,389,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 0.6000000000000001, 'SVM__n_iter': 389}",20,0.8989467748756468,0.9313644688644688,0.9231778719967697,0.9361991649914952,0.9166767615586513,0.9418144867348518,0.9256511205330105,0.9310521548962867,0.8553562379649335,0.8713981169954653,0.09723813478860255,0.0035442634439130593,0.02602066523971685,0.02578273420796114
5.247300052642823,0.058403396606445314,0.907619201459288,0.9238227056168536,0.001,0.8,389,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 0.8, 'SVM__n_iter': 389}",2,0.8996365064341382,0.9300587343690792,0.9202907328891582,0.9268064238220416,0.9113668483747225,0.9396231416642736,0.934898041590955,0.9329717908502507,0.8718607479477044,0.8896534373786236,0.12206773256630296,0.0031371365043339704,0.0212567708938315,0.01759936965211678
5.212498140335083,0.06220364570617676,0.9069048559550927,0.9227523485391901,0.001,1.0,389,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 1.0, 'SVM__n_iter': 389}",5,0.9097659947238051,0.9322849564228874,0.9226731273975369,0.9321058561046188,0.9051383000201898,0.9338310985442577,0.936866545527963,0.9331197950032031,0.860003040437823,0.882420036620983,0.13292919548665047,0.005980312981261491,0.02589990449220219,0.02017561275088007
5.250300359725952,0.0634035587310791,0.8971551511855017,0.9064619381696664,0.001,1.2,389,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 1.2, 'SVM__n_iter': 389}",37,0.9075105221821697,0.928776683087028,0.9127801332525743,0.9180830148666856,0.9062386432465174,0.9351145375422475,0.9361800928730064,0.9314696591486448,0.8229350359785141,0.8188657962037255,0.10197053784370828,0.00947887463100504,0.0386188242229419,0.044164327032142736
5.141894054412842,0.055603313446044925,0.9047163003412112,0.9115756330585949,0.001,1.4000000000000001,389,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 1.4000000000000001, 'SVM__n_iter': 389}",18,0.8964043337293837,0.9061797398004294,0.912870987280436,0.9147076365724888,0.9076115485564306,0.9346705250833904,0.9374621441550576,0.9267666615122933,0.8691902300597951,0.8755536023243732,0.07730538825726178,0.0064687458940685385,0.022255379675523195,0.020497088531788173
5.145894289016724,0.05780344009399414,0.8963262131510905,0.9016182339755259,0.001,1.6,389,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 1.6, 'SVM__n_iter': 389}",38,0.8952262520893328,0.8994489705696603,0.9051786795881284,0.9083743842364532,0.8936503129416516,0.9316684706973867,0.9256511205330104,0.9142304888555083,0.8618729096989965,0.8543688555186206,0.08880288724101092,0.0054187541618436865,0.020648852240675412,0.02586480517936924
5.116092586517334,0.056403160095214844,0.890509929261121,0.8958319313678288,0.001,1.8,389,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 1.8, 'SVM__n_iter': 389}",53,0.8939474797108162,0.8986595301250474,0.8904805168584696,0.9000949877399543,0.8864627498485765,0.9290331131679517,0.9236826165960024,0.9109545163356823,0.8579203405290362,0.8404175094705091,0.07654038233784573,0.0041282226279920784,0.020924028830821242,0.029758824464728606
5.138893938064575,0.06460371017456054,0.8903455609009052,0.8924259024135228,0.001,2.0,389,"{'SVM__alpha': 0.001, 'SVM__gamma_frac': 2.0, 'SVM__n_iter': 389}",54,0.8831282598626577,0.8894120247568522,0.9025237229961639,0.910419934171287,0.9075206945285685,0.9327751883187171,0.9217141126589946,0.9099692946608056,0.8367690280733757,0.8195530701599522,0.06926460473759338,0.006945962641263407,0.029480287862659663,0.03893367129538899
5.31450400352478,0.061603450775146486,0.8988556147293674,0.9616427067909823,0.00031622776601683794,0.2,389,"{'SVM__alpha': 0.00031622776601683794, 'SVM__gamma_frac': 0.2, 'SVM__n_iter': 389}",33,0.8901816460921923,0.9584943791840342,0.9178679588128408,0.9667918443084669,0.8995558247526753,0.9658817292186708,0.8980920654148999,0.9601427025116526,0.8885780885780885,0.9569028787320868,0.16129710801539723,0.004317639307063099,0.010424592229346908,0.003977709841177081
5.052689027786255,0.05780329704284668,0.8981679486795059,0.9301215587872619,0.00031622776601683794,0.4,389,"{'SVM__alpha': 0.00031622776601683794, 'SVM__gamma_frac': 0.4, 'SVM__n_iter': 389}",34,0.849477415067362,0.8925097890615132,0.9179588128407027,0.9512757074377609,0.9147991116495054,0.9557555943360799,0.9335251362810418,0.9477037266120303,0.8751190838147359,0.9033629764889254,0.10604120332609437,0.005455518864098781,0.03105890928639842,0.02662480556767838
5.072290134429932,0.06000351905822754,0.9031403881699126,0.9280045116556254,0.00031622776601683794,0.6000000000000001,389,"{'SVM__alpha': 0.00031622776601683794, 'SVM__gamma_frac': 0.6000000000000001, 'SVM__n_iter': 389}",23,0.8956139114324264,0.9221753820891752,0.915485564304462,0.9467914025050254,0.9115485564304461,0.9502131701605956,0.9370482535836868,0.9434138151936206,0.8559440559440561,0.8774287883297099,0.11226334251947973,0.009381269886293113,0.027031887662903865,0.027112731169492078
5.07509036064148,0.06200351715087891,0.8905697898665066,0.9059485215500065,0.00031622776601683794,0.8,389,"{'SVM__alpha': 0.00031622776601683794, 'SVM__gamma_frac': 0.8, 'SVM__n_iter': 389}",52,0.8445637070302273,0.8685960591133004,0.9239551786795882,0.9452384634076298,0.9074298405007067,0.9431708233007136,0.9413991520290734,0.9396231416642736,0.8354869767913246,0.833114120264115,0.060307398401820374,0.00977818210692979,0.042735747865849084,0.046396628712431526
5.014686822891235,0.05520319938659668,0.8928516351769631,0.9089935571089619,0.00031622776601683794,1.0,389,"{'SVM__alpha': 0.00031622776601683794, 'SVM__gamma_frac': 1.0, 'SVM__n_iter': 389}",47,0.9171516603902774,0.9358753315649866,0.9219866747425802,0.9408292650599747,0.8988188976377953,0.9405045395303632,0.9394306480920654,0.9396231416642736,0.7866676801459409,0.7881355077252116,0.043676837254035136,0.0017206119692711427,0.05459486390680078,0.06045481562735038
5.01488676071167,0.059403419494628906,0.9058795649073608,0.9203919466636117,0.00031622776601683794,1.2,389,"{'SVM__alpha': 0.00031622776601683794, 'SVM__gamma_frac': 1.2, 'SVM__n_iter': 389}",10,0.918430432768794,0.9344748642162435,0.9191500100948921,0.934451832379774,0.8983141530385625,0.935697718085224,0.9374621441550576,0.9328502949037972,0.8559440559440561,0.8644850237330198,0.05543088668234462,0.006406595442250645,0.027850498906418778,0.02796808918892131
